시간,주가,순간거래량,체결강도
12:40:48,83850,66468,113.91
12:42:55,83800,10161,113.87
12:45:01,83700,120421,113.92
12:47:09,83850,25181,115.97
12:49:13,83800,136341,116.51
12:51:21,83800,39720,116.09
12:53:25,83750,20299,115.91
12:55:36,83800,22119,115.88
12:57:39,83900,10466,115.9
12:59:52,83800,15927,115.78
13:01:55,83800,9589,115.75
13:04:05,83800,126628,114.98
13:06:12,83700,145343,113.73
13:08:20,83700,156852,112.87
13:10:27,83600,26845,112.86
13:12:33,83700,82048,112.76
13:14:43,83800,8386,112.77
13:16:48,83800,13325,112.72
13:19:00,83700,18020,112.76
13:21:08,83700,11192,112.87
13:23:14,83700,80797,112.53
13:25:25,83750,58159,113.0
13:27:33,83800,12463,113.0
13:29:40,83800,13576,112.92
13:31:52,83700,16651,112.85
13:34:00,83700,109798,111.75
13:36:09,83550,145412,110.95
13:38:20,83500,16929,110.82
13:40:25,83650,98509,111.38
13:42:34,83600,85859,110.87
13:44:45,83550,103084,111.46
13:46:53,83500,31413,111.07
13:49:03,83600,31293,110.96
13:51:14,83550,24282,111.13
13:53:21,83600,65135,111.31
13:55:30,83500,108659,110.8
13:57:42,83450,35966,110.68
13:59:51,83400,49323,110.46
14:01:58,83550,109028,110.18
14:04:11,83600,90261,110.61
14:06:22,83600,22754,110.03
14:08:30,83700,26128,110.18
14:10:39,83650,50754,110.01
14:12:52,83700,33530,110.15
14:15:02,83700,24559,110.06
14:17:11,83700,21415,110.2
14:19:22,83650,28260,110.18
14:21:36,83700,70157,110.28
14:23:46,83700,15715,110.4
14:25:56,83800,22209,110.32
14:28:07,83700,25919,110.28
14:30:20,83700,34094,110.37
14:32:30,83800,35854,110.47
14:34:40,83700,34103,110.67
14:36:49,83700,30561,110.77
14:39:01,83750,48510,110.71
14:41:17,83800,25578,110.93
14:43:29,83750,31719,110.87
14:45:45,83800,34165,111.04
14:47:58,83800,65284,111.48
14:50:09,83700,38846,111.69
14:52:22,83800,42732,111.51
14:54:38,83700,44017,111.72
14:56:52,83750,27695,111.95
14:59:04,83800,147830,110.75
15:01:17,83700,118892,110.99
15:03:30,83600,49606,111.07
15:05:41,83700,102819,110.66
15:07:53,83700,29002,111.52
15:10:06,83800,44047,111.68
15:12:22,83700,102501,111.18
15:14:37,83600,71091,110.79
15:16:50,83700,70038,110.78
15:19:01,83700,93157,110.59
15:21:14,83700,19,110.56
15:23:26,83700,0,110.56
15:25:38,83700,0,110.56
15:27:53,83700,0,110.56
