시간,주가,순간거래량,체결강도
09:00:02,277500,0,100.63
09:04:13,272500,102095,109.38
09:06:17,276500,91441,115.55
09:08:24,275000,52295,116.91
09:10:28,274500,27478,114.89
09:12:33,273000,35490,115.36
09:14:40,273000,53350,116.05
09:16:47,271500,42889,117.35
09:18:55,270500,55794,116.87
09:21:00,271000,71526,116.77
09:23:06,273000,41002,116.08
09:25:13,273000,19769,115.69
09:27:11,271500,23690,113.82
09:29:09,270000,22797,112.92
09:31:08,270000,71733,113.28
09:33:06,269000,23341,112.59
09:35:03,269500,47706,111.73
09:37:01,269000,45818,112.27
09:38:57,270000,29637,113.29
09:41:03,270500,43939,114.12
09:43:02,269500,18697,114.8
09:45:02,270000,16319,113.67
09:46:58,269500,21149,113.14
09:48:55,270500,15461,113.44
09:50:51,271500,16611,112.62
09:52:47,270000,9958,112.12
09:54:44,268000,29720,111.43
10:00:59,267000,123430,108.26
10:03:15,267000,19809,107.69
10:05:23,267000,15517,107.44
10:07:26,266000,41277,108.16
10:09:28,267000,31074,108.04
10:11:29,267000,8951,108.26
10:13:32,267750,13530,108.43
10:15:36,268000,16536,109.16
10:17:44,267000,15392,109.03
10:19:46,267500,8372,108.82
10:21:47,267500,7375,108.49
10:23:49,269000,9878,108.48
10:25:50,268000,19964,108.27
10:27:58,269000,7539,108.27
10:30:00,269500,19464,108.26
10:32:02,268000,14592,108.01
10:34:04,269000,6179,107.95
10:36:05,269500,7254,107.94
10:38:13,268500,10865,107.71
10:40:17,269500,8051,107.67
10:42:18,269500,23413,107.66
10:44:21,270000,9505,107.85
10:46:25,270000,8146,107.64
10:48:40,270000,5793,107.69
10:50:40,270250,11074,107.73
10:52:38,270500,16701,107.73
10:54:37,269750,29259,107.26
10:56:55,269750,9323,108.24
10:59:03,269250,14024,108.39
11:01:12,269500,5310,107.75
11:03:23,269500,2921,107.75
11:05:37,269000,2542,107.67
11:07:44,268500,7619,107.61
11:09:52,269000,13775,107.91
11:11:58,269500,7645,108.07
11:14:04,269500,1894,107.99
11:16:07,269500,3501,107.93
11:18:19,269500,6400,107.77
11:20:30,269000,4633,107.59
11:22:37,269500,2199,107.53
11:24:41,269500,2285,107.5
11:26:56,269000,11187,106.91
11:28:59,269500,2047,106.91
11:31:02,269500,2233,106.8
11:33:18,270000,9460,107.25
11:35:21,270000,1770,107.17
11:37:25,269500,2086,107.06
11:39:43,269250,6953,106.96
11:41:45,269500,4800,106.58
11:43:48,269000,2325,106.53
11:45:54,269250,2200,106.49
11:48:01,269500,2078,106.49
11:50:04,269000,4578,106.57
11:52:12,269250,3312,106.58
11:54:16,269500,1523,106.55
11:56:29,269500,2161,106.53
11:58:32,269500,2083,106.5
12:00:40,269500,1874,106.51
12:02:47,268750,15635,105.99
12:04:50,269250,4714,105.8
12:07:03,269000,4990,105.78
12:09:07,269000,2132,105.81
12:11:17,270000,12180,105.63
12:13:21,270000,5441,105.36
12:15:28,270000,8550,105.11
12:17:36,270000,2244,105.11
12:19:40,270000,1651,104.96
12:21:50,269500,7570,104.84
12:23:53,270000,2779,104.59
12:26:06,269750,2106,104.56
12:28:09,270000,2800,104.61
12:30:19,269500,1784,104.58
12:32:22,270000,2093,104.57
12:34:30,270000,2278,104.57
12:36:33,270000,3214,104.51
12:38:42,270000,6242,104.51
12:40:48,270000,1768,104.45
12:42:55,269500,2075,104.38
12:45:01,270000,6978,104.21
12:47:09,270250,4612,104.3
12:49:13,270000,5049,104.2
12:51:21,271250,14596,103.79
12:53:25,271750,10214,103.54
12:55:36,273000,44397,102.91
12:57:39,273250,23893,101.55
12:59:52,272500,32417,101.9
13:01:55,271500,12704,101.9
13:04:05,271000,8560,101.88
13:06:12,270250,18669,101.91
13:08:20,270250,4453,102.0
13:10:27,270000,2748,102.09
13:12:33,270500,9086,102.13
13:14:43,271500,4497,102.48
13:16:48,270500,7511,102.61
13:19:00,271000,2417,102.61
13:21:08,271000,3636,102.7
13:23:14,270750,7390,102.89
13:25:25,271250,3880,102.89
13:27:33,271000,13781,102.88
13:29:40,270500,6048,102.69
13:31:52,270500,2539,102.71
13:34:00,270000,7709,102.55
13:36:09,269750,4490,102.52
13:38:20,269500,4525,102.45
13:40:25,270000,2815,102.45
13:42:34,270000,3051,102.49
13:44:45,270000,2878,102.49
13:46:53,269500,9165,102.34
13:49:03,269500,3161,102.29
13:51:14,269000,4483,102.25
13:53:21,269000,5766,102.24
13:55:30,269000,14372,101.74
13:57:42,269000,2443,101.67
13:59:51,269500,2512,101.64
14:01:58,269000,11273,101.04
14:04:11,269000,12688,100.5
14:06:22,268500,3161,100.44
