시간,주가,순간거래량,체결강도
09:00:09,83300,0,80.65
09:02:48,83900,192149,87.95
09:04:07,83900,132474,85.66
09:05:26,84150,183750,79.83
09:06:45,84200,95567,78.77
09:08:04,84300,108255,81.37
09:09:23,84200,107871,84.66
09:10:42,84400,61926,85.28
09:12:02,84200,178911,89.88
09:13:21,84200,119388,89.95
09:14:40,84200,55821,91.59
09:15:59,84550,272211,91.42
09:17:19,84600,111566,96.07
09:18:39,84600,91677,96.07
09:19:58,84700,122698,97.22
09:21:17,84900,156419,98.95
09:22:41,84800,95025,100.37
09:24:00,84600,61771,98.13
09:25:21,84800,108473,97.77
09:26:41,85000,154701,97.56
09:28:04,85000,40044,98.29
09:29:25,85000,28798,98.1
09:30:46,84800,194712,96.61
09:32:05,84900,124409,97.04
09:33:24,84850,17643,96.57
09:34:43,84800,33343,96.23
09:36:01,84800,140747,96.42
09:37:20,84800,70574,93.11
09:38:39,84900,18230,93.41
09:39:58,84900,55920,92.73
09:41:20,84800,28029,92.54
09:42:39,84800,33923,92.26
09:43:59,84800,17760,92.1
09:45:18,84700,69721,91.89
09:46:37,84900,199223,92.23
09:47:56,84900,82638,92.39
09:49:15,84900,18475,92.14
09:50:34,84900,16480,91.97
09:51:53,84900,17816,91.74
09:53:12,84900,19750,91.61
09:54:32,84900,99470,91.65
09:55:54,84900,21284,91.97
09:57:13,84850,43037,91.69
09:58:33,84800,25136,91.76
09:59:54,84800,26420,91.93
10:01:17,84850,19940,91.91
10:02:39,84700,105067,91.66
10:03:58,84800,31542,91.43
10:05:17,84700,76945,91.05
10:06:36,84500,46660,90.25
10:07:58,84400,140474,89.56
10:09:18,84450,36582,88.01
10:10:39,84500,24990,88.38
10:12:02,84650,79892,88.24
10:13:22,84700,34456,89.22
10:14:45,84800,12880,88.86
10:16:08,84800,5653,88.75
10:17:27,84800,8308,88.64
10:18:46,84800,22472,88.62
10:20:08,84800,10056,88.68
10:21:28,84800,11622,88.39
10:22:49,84800,32072,88.26
10:24:09,84800,25909,88.51
10:25:30,84800,13317,88.34
10:26:49,84750,8737,88.18
10:28:10,84750,16356,88.49
10:29:29,84750,43106,88.69
10:30:49,84700,153193,88.53
10:32:12,84800,39009,88.61
10:33:33,84550,76942,88.59
10:34:54,84600,37675,87.97
10:36:16,84500,67818,88.67
10:37:35,84600,8061,90.15
10:38:54,84600,35872,90.07
10:40:13,84600,7866,90.19
10:41:33,84600,46990,89.3
10:42:55,84700,20384,89.13
10:44:16,84800,48015,88.46
10:45:35,84800,6572,88.43
10:46:54,84800,100429,89.85
10:48:15,84800,29046,89.73
10:49:34,84800,8322,89.16
10:50:52,84700,5327,89.05
10:52:13,84800,6903,88.98
10:53:32,84700,30504,89.78
10:54:50,84800,6567,89.72
10:56:09,84700,7224,89.71
10:57:28,84700,8517,89.7
10:58:47,84650,88741,88.82
