시간,주가,순간거래량,체결강도
09:00:09,210500,0,84.11
09:01:29,211000,2963,100.26
09:02:48,212000,2469,111.98
09:04:07,212000,1741,102.46
09:05:26,212000,1840,100.21
09:06:45,212000,930,105.02
09:08:04,211500,689,110.44
09:09:23,211500,249,112.86
09:10:42,211000,512,109.56
09:12:02,210000,3196,109.36
09:13:21,209500,779,104.49
09:14:40,209500,235,103.93
09:15:59,209500,260,103.75
09:17:19,209500,362,104.6
09:18:39,210000,369,104.88
09:19:58,211000,1023,107.43
09:21:17,211000,321,109.91
09:22:41,210000,1002,109.85
09:24:00,209500,1377,109.8
09:25:21,210000,228,110.1
09:26:41,209500,200,110.5
09:28:04,210000,394,111.72
09:29:25,209500,162,112.55
09:30:46,210000,58,112.96
09:32:05,210000,915,113.2
09:33:24,209500,89,117.12
09:34:43,210000,74,116.51
09:36:01,210000,83,116.54
09:37:20,209000,1180,113.72
09:38:39,209000,553,113.34
09:39:58,209500,434,112.95
09:41:20,210000,252,115.01
09:42:39,209750,49,115.41
09:43:59,209500,77,115.7
09:45:18,210000,823,115.68
09:46:37,210000,190,115.85
09:47:56,210000,405,115.81
09:49:15,210000,172,116.53
09:50:34,210500,310,116.41
09:51:53,210000,31,116.57
09:53:12,209500,145,116.43
09:54:32,209500,172,115.17
09:55:54,209750,543,113.92
09:57:13,210000,71,113.86
09:58:33,210000,56,113.73
09:59:54,210000,394,113.57
10:01:17,210000,228,113.45
10:02:39,209500,297,113.71
10:03:58,210000,189,113.03
10:05:17,210000,42,113.24
10:06:36,209250,186,113.28
10:07:58,210000,367,112.92
10:09:18,209250,339,112.99
10:10:39,209500,784,112.65
10:12:02,209500,115,112.71
10:13:22,210000,42,112.64
10:14:45,210000,205,113.35
10:16:08,210000,84,113.02
10:17:27,209500,838,113.8
10:18:46,209000,74,114.09
10:20:08,209500,263,114.16
10:21:28,210000,246,114.31
10:22:49,210000,325,114.18
10:24:09,210000,4740,114.68
10:25:30,209500,58,112.5
10:26:49,210000,561,111.41
10:28:10,209500,383,112.22
10:29:29,209000,174,112.38
10:30:49,209500,92,112.47
10:32:12,210000,1192,109.11
10:33:33,209500,81,109.02
10:34:54,210000,108,109.12
10:36:16,210000,221,109.19
10:37:35,210000,84,108.57
10:38:54,210000,65,108.5
10:40:13,209500,275,108.12
10:41:33,209500,142,108.36
10:42:55,209500,333,109.16
10:44:16,209000,246,108.66
10:45:35,209500,145,108.37
10:46:54,209500,515,108.82
10:48:15,209500,147,109.01
10:49:34,210000,212,109.22
10:50:52,210000,279,109.39
10:52:13,209500,144,109.81
10:53:32,209750,257,109.86
10:54:50,209500,322,109.71
10:56:09,209750,109,109.93
10:57:28,210000,220,109.82
10:58:47,209750,141,109.75
11:00:06,209500,164,109.91
11:01:26,209750,366,110.14
11:02:45,210000,120,109.67
11:04:05,210000,207,109.01
11:05:26,209500,129,108.76
11:06:45,210000,167,108.52
11:08:03,209500,113,108.69
11:09:22,209500,125,108.85
11:10:41,210000,200,109.21
11:12:00,210000,88,109.34
11:13:19,209500,1216,108.5
11:14:38,210000,98,106.38
11:15:57,210000,134,106.09
11:17:17,209750,139,105.97
11:18:36,209500,188,105.71
11:19:56,209500,136,105.57
11:21:16,209250,113,105.76
11:22:37,209500,110,105.93
11:23:57,209250,707,105.0
11:25:20,209500,129,104.98
11:26:40,209500,151,105.04
11:28:00,209500,120,105.11
11:29:20,209000,142,105.29
11:30:40,209500,172,105.27
11:32:02,209500,89,105.21
11:33:24,209500,238,105.16
11:34:46,209000,122,105.23
11:36:08,209250,182,105.02
11:37:28,210000,183,105.05
11:38:50,209500,105,105.11
11:40:11,209500,180,105.02
11:41:34,210000,147,104.99
11:43:14,209500,200,104.72
11:44:55,210000,135,104.47
11:46:29,210000,263,104.46
11:47:55,210000,244,104.42
11:49:24,209500,156,104.68
11:50:48,209500,166,104.71
11:52:09,209500,160,104.79
11:53:39,209500,203,104.54
11:55:07,210000,129,104.53
11:56:32,210000,182,104.67
11:58:02,209500,112,104.95
11:59:21,210000,112,105.12
12:00:43,209500,135,105.08
12:02:11,210000,128,105.11
12:03:35,210000,330,105.3
12:04:59,210000,618,104.14
12:06:20,209250,239,104.34
12:07:44,209250,120,104.24
12:09:14,209500,131,104.56
12:10:36,209000,151,104.55
12:11:58,209250,102,104.6
