시간,주가,순간거래량,체결강도
09:00:09,59300,0,77.7
09:02:48,59000,35621,83.19
09:04:07,59200,24148,89.35
09:05:26,59400,66983,94.56
09:06:45,59500,34942,97.7
09:08:04,59500,37079,90.96
09:09:23,59300,39091,90.57
09:10:42,59400,12763,95.26
09:12:02,59600,21991,95.95
09:13:21,59700,28873,97.08
09:14:40,59700,56963,101.9
09:15:59,59600,52679,100.96
09:17:19,59600,27453,102.23
09:18:39,59600,8956,102.79
09:19:58,59700,12021,103.6
09:21:17,59800,16087,103.43
09:22:41,59700,18180,103.14
09:24:00,59600,47581,104.36
09:25:21,59800,9506,105.0
09:26:41,59700,28493,103.67
09:28:04,59700,15805,103.41
09:29:25,59700,73148,101.71
09:30:46,59700,6507,106.64
09:32:05,59600,5355,106.59
09:33:24,59800,28394,106.85
09:34:43,59900,18094,106.41
09:36:01,59700,31491,103.97
09:37:20,59700,9510,103.66
09:38:39,59800,7441,103.66
09:39:58,59700,15133,103.06
09:41:20,59700,6704,103.27
09:42:39,59750,6340,103.05
09:43:59,59800,7363,103.07
09:45:18,59700,16914,102.34
09:46:37,59700,19281,101.92
09:47:56,59700,12113,101.26
09:49:15,59800,12438,101.67
09:50:34,59900,36238,101.98
09:51:53,59900,5792,101.2
09:53:12,60300,49817,103.27
09:54:32,60600,86735,105.01
09:55:54,60300,60863,102.89
09:57:13,60200,21279,103.28
09:58:33,60300,11212,103.78
09:59:54,60200,7706,104.25
10:01:17,60300,15632,104.44
10:02:39,60200,14100,105.32
10:03:58,60100,17221,105.76
10:05:17,60000,28156,106.29
10:06:36,60000,6605,106.6
10:07:58,60000,6369,106.8
10:09:18,60200,16244,107.21
10:10:39,60300,22713,107.27
10:12:02,60300,5754,106.37
10:13:22,60300,6159,106.52
10:14:45,60400,33480,106.94
10:16:08,60550,21127,108.15
10:17:27,60500,7518,108.64
10:18:46,60600,6501,108.96
10:20:08,60500,35278,108.9
10:21:28,60400,14590,107.78
10:22:49,60600,11574,107.77
10:24:09,60600,8736,107.82
10:25:30,60500,13614,107.59
10:26:49,60600,28126,107.85
10:28:10,60700,21335,107.99
10:29:29,60600,9490,108.2
10:30:49,60400,23329,107.86
10:32:12,60500,7681,107.33
10:33:33,60500,15064,107.38
10:34:54,60500,9032,106.9
10:36:16,60450,5941,106.76
10:37:35,60500,5128,106.7
10:38:54,60300,28207,105.32
10:40:13,60100,16164,105.36
10:41:33,60300,36517,104.38
10:42:55,60300,4880,104.6
10:44:16,60300,8396,104.84
10:45:35,60200,4975,104.93
10:46:54,60200,3848,104.97
10:48:15,60200,7610,105.06
10:49:34,60100,7435,105.08
10:50:52,60200,5901,104.99
10:52:13,60200,5586,104.96
10:53:32,60200,3952,105.01
10:54:50,60200,13298,105.17
10:56:09,60200,10103,104.97
