시간,주가,순간거래량,체결강도
11:17:31,61500,15490,93.91
11:19:32,61400,9967,93.77
11:21:33,61200,15603,93.64
11:23:33,61300,3576,93.63
11:25:35,61300,4495,93.44
11:27:36,61200,8937,93.07
11:29:36,61200,3198,93.06
11:31:37,61300,3670,92.88
11:33:37,61250,1652,93.0
11:35:42,61300,15235,93.18
11:37:46,61300,4741,93.3
11:39:49,61400,8798,93.52
11:41:51,61400,3246,93.46
11:43:47,61400,2591,93.36
11:45:45,61500,15582,93.1
11:47:52,61550,4515,93.17
11:49:48,61500,2512,93.18
11:51:43,61400,17866,93.32
11:53:38,61400,1713,92.78
11:55:34,61500,2430,92.76
11:57:29,61400,2618,92.72
11:59:24,61500,2528,92.75
12:01:19,61500,3374,92.75
12:03:14,61500,16045,92.51
12:05:10,61400,4600,92.56
12:07:05,61500,2016,92.58
12:09:00,61500,5572,92.72
12:10:55,61500,1777,92.73
12:12:50,61500,11175,92.71
12:14:45,61400,2457,92.76
12:16:40,61500,4088,92.9
12:18:36,61500,947,92.88
12:20:31,61400,1433,92.89
12:22:26,61500,4651,92.91
12:24:21,61500,6817,93.16
12:26:17,61400,18556,93.93
12:28:12,61500,3688,93.94
12:30:07,61500,1136,93.92
12:32:02,61400,6070,94.0
12:33:57,61500,1027,94.0
12:35:52,61500,2658,93.98
12:37:46,61400,5118,94.17
12:39:42,61500,4941,94.12
12:41:39,61400,1889,94.05
12:43:34,61600,3779,93.92
12:45:30,61500,6302,94.11
12:47:31,61500,2911,94.01
12:49:27,61500,1675,93.95
12:51:22,61400,2179,93.93
12:53:17,61500,1937,93.92
12:55:12,61450,2935,93.91
12:57:08,61400,2245,93.81
12:59:02,61500,15407,93.8
13:00:57,61400,6403,94.12
13:02:52,61500,2694,94.13
13:04:47,61400,3348,94.11
13:06:43,61500,2383,94.2
13:08:38,61500,3000,94.12
13:10:33,61500,19881,94.3
13:12:28,61500,4400,94.71
13:14:23,61600,2554,94.79
13:16:18,61600,5047,94.8
13:18:15,61500,7763,94.72
13:20:10,61500,7608,94.59
13:22:05,61500,5506,94.57
13:24:00,61600,2818,94.57
13:25:55,61500,22569,94.59
13:27:50,61450,1949,94.65
13:29:45,61400,4291,94.68
13:31:40,61500,3218,94.61
13:33:35,61500,2194,94.67
13:35:31,61450,2911,94.67
13:37:27,61400,3965,94.65
13:39:22,61400,3455,94.69
13:41:18,61400,4888,94.51
13:43:14,61500,4077,94.45
13:45:09,61400,4184,94.41
13:47:04,61400,6110,94.28
13:48:59,61500,3831,94.32
13:50:54,61400,30876,94.32
13:52:50,61300,4297,93.94
13:54:45,61300,1795,93.87
13:56:41,61300,1650,93.84
13:58:37,61300,2086,93.81
14:00:32,61300,3752,93.79
14:02:29,61400,3228,93.8
14:04:24,61300,10690,93.97
14:06:20,61300,1825,93.9
14:08:15,61200,17518,93.76
14:10:09,61100,16229,93.56
14:12:05,61200,12159,93.49
14:14:00,61300,2750,93.47
14:15:55,61300,2061,93.46
14:17:50,61300,19207,93.16
14:19:45,61300,4718,93.13
14:21:41,61400,7135,93.09
14:23:36,61300,3185,93.12
14:25:31,61400,16565,92.98
14:27:26,61500,18987,93.11
14:29:22,61500,6412,94.21
14:31:17,61500,2406,94.29
14:33:12,61600,4002,94.45
14:35:08,61600,6246,94.46
14:37:04,61500,4581,94.51
14:38:59,61700,11649,94.76
14:40:55,61650,5960,94.78
14:42:50,61800,81872,97.6
14:44:46,61800,42368,98.11
14:46:42,61800,6301,98.0
14:48:38,61800,1642,98.09
14:50:34,61800,2773,98.06
14:52:29,61800,4648,98.05
14:54:24,61800,5012,97.99
14:56:19,61800,5701,97.94
14:58:14,61900,19379,97.82
15:00:10,61900,14752,97.98
15:02:05,61900,6875,98.03
15:04:00,61900,14135,98.06
15:05:55,61900,7033,98.62
15:07:51,62000,12088,98.6
15:09:46,61900,32323,98.58
15:11:42,62000,12962,98.59
15:13:38,61900,12237,98.85
15:15:33,61900,34550,99.54
15:17:28,62000,12348,99.71
15:19:24,62000,36340,99.4
15:21:19,62100,8257,99.89
15:23:14,62100,0,99.89
15:25:09,62100,0,99.89
15:27:05,62100,0,99.89
15:29:00,62100,0,99.89
