시간,주가,순간거래량,체결강도
11:15:28,78100,630,112.73
11:17:31,78100,7096,112.53
11:19:32,78100,2153,112.28
11:21:33,78000,4300,112.04
11:23:33,78100,2156,111.97
11:25:35,78100,729,111.9
11:27:36,78100,1067,111.6
11:29:36,78100,306,111.63
11:31:37,78200,894,111.67
11:33:37,78050,6527,110.53
11:35:42,78100,7410,110.51
11:37:46,78000,2226,109.67
11:39:49,78100,1010,109.68
11:41:51,78200,4032,109.7
11:43:47,78200,797,110.58
11:45:45,78300,1729,110.7
11:47:52,78500,12169,110.89
11:49:48,78300,2691,111.87
11:51:43,78400,216,111.76
11:53:38,78100,3865,111.57
11:55:34,78200,20240,112.61
11:57:29,78200,1063,112.59
11:59:24,78200,323,112.6
12:01:19,78300,679,112.73
12:03:14,78400,975,112.67
12:05:10,78300,1499,112.51
12:07:05,78300,86,112.51
12:09:00,78300,1371,112.62
12:10:55,78400,677,112.62
12:12:50,78500,2329,112.69
12:14:45,78500,859,112.7
12:16:40,78400,308,112.72
12:18:36,78400,2642,113.12
12:20:31,78400,392,113.12
12:22:26,78500,1877,113.31
12:24:21,78400,1074,113.42
12:26:17,78400,689,113.42
12:28:12,78500,372,113.47
12:30:07,78500,357,113.5
12:32:02,78400,356,113.54
12:33:57,78400,748,113.48
12:35:52,78500,451,113.52
12:37:46,78500,1067,113.61
12:39:42,78400,791,113.51
12:41:39,78400,419,113.47
12:43:34,78400,381,113.47
12:45:30,78400,511,113.47
12:47:31,78500,1772,113.49
12:49:27,78600,1884,113.79
12:51:22,78600,6315,115.08
12:53:17,78500,79,115.07
12:55:12,78500,1461,115.14
12:57:08,78600,1533,115.46
12:59:02,78500,113,115.45
13:00:57,78600,1971,115.33
13:02:52,78500,134,115.29
13:04:47,78600,394,115.28
13:06:43,78500,312,115.27
13:08:38,78550,309,115.22
13:10:33,78500,560,115.15
13:12:28,78500,1836,115.33
13:14:23,78500,5105,115.31
13:16:18,78400,539,116.11
13:18:15,78400,700,116.12
13:20:10,78450,193,116.26
13:22:05,78600,2108,116.45
13:24:00,78600,5703,116.38
13:25:55,78600,2515,116.37
13:27:50,78700,2794,116.07
13:29:45,78700,2076,116.09
13:31:40,78800,361,116.11
13:33:35,78700,7900,116.68
13:35:31,78600,8493,116.56
13:37:27,78550,875,115.83
13:39:22,78500,131,115.82
13:41:18,78450,1762,115.49
13:43:14,78400,287,115.44
13:45:09,78400,1686,115.4
13:47:04,78500,8042,114.89
13:48:59,78500,256,114.88
13:50:54,78500,159,114.87
13:52:50,78500,358,114.83
13:54:45,78500,7429,114.43
13:56:41,78500,1912,114.29
13:58:37,78500,463,114.29
14:00:32,78600,33834,114.94
14:02:29,78500,1060,114.83
14:04:24,78600,199,114.81
14:06:20,78600,714,114.85
14:08:15,78700,6890,114.9
14:10:09,78600,1227,115.71
14:12:05,78700,1342,115.81
14:14:00,78700,230,115.8
14:15:55,78700,3662,115.97
14:17:50,78950,34737,118.18
14:19:45,78800,895,118.15
14:21:41,78800,93,118.12
14:23:36,78900,4524,118.0
14:25:31,78900,925,118.02
14:27:26,78900,683,118.05
14:29:22,78900,2485,117.88
14:31:17,78950,2797,117.77
14:33:12,78900,1065,117.67
14:35:08,78700,6002,118.13
14:37:04,78750,836,118.13
14:38:59,78850,2420,118.15
14:40:55,78800,2119,118.32
14:42:50,78900,758,118.3
14:44:46,78900,2597,118.62
14:46:42,78900,525,118.64
14:48:38,78900,832,118.6
14:50:34,78950,369,118.61
14:52:29,79000,598,118.64
14:54:24,78900,725,118.61
14:56:19,78900,992,118.62
14:58:14,78900,1320,118.58
15:00:10,79000,1904,118.41
15:02:05,78900,1096,118.33
15:04:00,79000,1851,118.19
15:05:55,78900,2866,118.02
15:07:51,78900,1537,118.12
15:09:46,79000,1504,118.16
15:11:42,79000,1423,118.28
15:13:38,79000,3611,118.31
15:15:33,78800,11969,119.99
15:17:28,78900,2050,120.0
15:19:24,78900,2223,120.11
15:21:19,78900,0,120.11
15:23:14,78900,0,120.11
15:25:09,78900,0,120.11
15:27:05,78900,0,120.11
15:29:00,78900,0,120.11
